stock_code,week_end,decision_dt,available_date_dt,structural_regime,c_state,f_state,p_state,inst_ownership_pct_chg,q_inst_flow_z,q_return,month_end_dt,cbi_score,mtf_regime,fwd_4w,fwd_13w,fwd_26w
00020,2023-11-10,2023-11-10,2023-08-14,STRUCTURAL_BULLISH,C↓,F→,P↓,-1.3470000000000013,-0.4464839166000715,-22.180451127819556,2023-10-31,33.37058894987607,BULLISH_STABLE,-0.10416666666666663,-0.4305555555555556,0.02083333333333326
01951,2023-11-10,2023-11-10,2023-08-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-5.815999999999995,-0.5203526301643117,-21.705426356589154,2023-10-31,32.84876398925584,BEARISH_CONFIRMED,-0.12303664921465962,-0.45549738219895286,-0.23298429319371716
02202,2023-11-10,2023-11-10,2023-08-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-8.353000000000002,-1.408984502417649,-15.97938144329898,2023-10-31,9.880591157969775,BEARISH_CONFIRMED,-0.09335038363171355,-0.2506393861892583,-0.36317135549872115
00357,2023-11-10,2023-11-10,2023-08-14,STRUCTURAL_DECLINE,C↓,F→,P↓,-4.084000000000003,-0.0763913700293376,-49.16230366492147,2023-10-31,52.56954039615684,BEARISH_CONFIRMED,-0.09728183118741063,-0.11158798283261806,0.23032904148783961
00700,2023-11-10,2023-11-10,2023-08-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-0.8109999999999999,-1.269941056742246,-13.992436520799567,2023-10-31,51.240174664867595,BEARISH_CONFIRMED,0.00966850828729271,-0.05386740331491724,0.2354972375690607
03800,2023-11-10,2023-11-10,2023-08-14,STRUCTURAL_DIVERGENCE,C↑,F→,P↓,2.523999999999994,0.0,-8.121827411167503,2023-10-31,32.4786100167576,BULLISH_WARNING,-0.06034482758620674,-0.1724137931034483,0.13793103448275867
00268,2023-11-10,2023-11-10,2023-08-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-1.1499999999999986,-2.1950044420344557,-17.610062893081757,2023-10-31,18.300004136124375,BEARISH_CONFIRMED,-0.1005199306759097,-0.33188908145580587,-0.18370883882149036
01093,2023-11-10,2023-11-10,2023-08-14,STRUCTURAL_DECLINE,C↓,F→,P↓,-1.5139999999999958,-0.20048874697268418,-11.799410029498524,2023-10-31,10.280913141418374,BEARISH_CONFIRMED,-0.032573289902280034,-0.1579804560260586,0.004885993485342022
02611,2023-11-10,2023-11-10,2023-08-14,STRUCTURAL_ACCUMULATION,,F↑,P↑,24.61800000000001,2.3749536428778377,3.208556149732611,2023-10-31,63.33949542361495,BULLISH_STABLE,-0.04817708333333337,-0.06249999999999989,-0.04166666666666663
03033,2023-11-10,2023-11-10,,,,,,,,,2023-10-31,,DATA_INSUFFICIENT,-0.044619422572178435,-0.19422572178477693,0.0209973753280841
06060,2023-11-10,2023-11-10,2023-08-14,STRUCTURAL_DECLINE,C→,F↓,P↓,0.0689999999999884,-1.2703847514722062,-13.939393939393941,2023-10-31,63.65127549591532,BEARISH_CONFIRMED,-0.09383886255924168,-0.4113744075829384,-0.29573459715639816
00371,2023-11-10,2023-11-10,2023-08-14,STRUCTURAL_BULLISH,C→,F→,P→,-0.1700000000000017,-0.2238004724887475,-0.7194244604316502,2023-10-31,58.487656654171616,BULLISH_STABLE,-0.0983606557377048,0.11475409836065587,0.5
00354,2023-11-17,2023-11-17,2023-11-14,STRUCTURAL_DECLINE,C↓,F↑,P↑,-0.8449999999999989,1.4572686094022453,13.684210526315788,2023-10-31,31.43736832311984,BEARISH_CONFIRMED,0.02657807308970095,-0.24584717607973416,-0.23089700996677742
00700,2023-11-17,2023-11-17,2023-11-14,STRUCTURAL_DECLINE,C→,F↓,P↓,0.1670000000000016,-2.005935918606995,-7.977386934673358,2023-10-31,51.240174664867595,BEARISH_CONFIRMED,-0.0026490066225165476,-0.07748344370860916,0.27549668874172184
06060,2023-11-17,2023-11-17,2023-11-14,STRUCTURAL_DECLINE,C→,F↓,P↑,0.40100000000001046,-1.4768726953838691,8.450704225352123,2023-10-31,63.65127549591532,BEARISH_CONFIRMED,-0.07250608272506087,-0.3508515815085158,-0.24184914841849148
01951,2023-11-17,2023-11-17,2023-11-14,STRUCTURAL_DECLINE,C→,F↓,P↓,0.01899999999999835,-0.6229094673200279,-9.9009900990099,2023-10-31,32.84876398925584,BEARISH_CONFIRMED,-0.140625,-0.4218749999999999,-0.19791666666666663
02202,2023-11-17,2023-11-17,2023-11-14,STRUCTURAL_DECLINE,C↑,F↓,P↓,0.875,-1.5051911898942356,-11.656441717791399,2023-10-31,9.880591157969775,BEARISH_CONFIRMED,-0.06590621039290234,-0.19264892268694545,-0.13307984790874527
01177,2023-11-17,2023-11-17,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-0.5970000000000013,-1.7255653812674758,-18.181818181818187,2023-10-31,23.783004722096734,BEARISH_CONFIRMED,-0.09917355371900827,-0.18732782369145995,-0.20385674931129472
02611,2023-11-17,2023-11-17,2023-11-14,STRUCTURAL_ACCUMULATION,C→,F↓,P↓,0.12599999999999056,-1.2749408579179171,-5.699481865284972,2023-10-31,63.33949542361495,BULLISH_STABLE,-0.060209424083769614,-0.060209424083769614,-0.0013089005235601414
01093,2023-11-17,2023-11-17,2023-11-14,STRUCTURAL_DECLINE,C↓,F→,P↓,-1.7410000000000068,0.3829827177390572,-15.551839464882955,2023-10-31,10.280913141418374,BEARISH_CONFIRMED,0.032467532467532534,-0.10389610389610393,-0.03733766233766245
00788,2023-11-17,2023-11-17,2023-11-14,STRUCTURAL_DECLINE,C→,F→,P↓,0.07500000000000284,-0.3802602833524941,-16.393442622950825,2023-10-31,38.224969856904536,BEARISH_CONFIRMED,0.09345794392523366,0.17133956386292826,0.29595015576324
03800,2023-11-17,2023-11-17,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-2.644999999999996,-0.6368469501275426,-19.33701657458564,2023-10-31,32.4786100167576,BEARISH_CONFIRMED,-0.06779661016949146,-0.1271186440677965,0.15254237288135597
03033,2023-11-17,2023-11-17,,,,,,,,,2023-10-31,,DATA_INSUFFICIENT,-0.048717948717948656,-0.15897435897435896,0.03589743589743599
00371,2023-11-17,2023-11-17,2023-11-14,STRUCTURAL_BULLISH,C↑,F↓,P↓,0.6880000000000024,-0.8014328790159309,-5.797101449275354,2023-10-31,58.487656654171616,BULLISH_STABLE,-0.040983606557377095,0.10655737704918034,0.680327868852459
00020,2023-11-17,2023-11-17,2023-11-14,STRUCTURAL_BULLISH,C↓,F→,P↓,-4.318999999999999,-0.307895766825483,-30.917874396135257,2023-10-31,33.37058894987607,BULLISH_STABLE,-0.14864864864864868,-0.42567567567567566,-0.05405405405405406
00268,2023-11-17,2023-11-17,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-3.1410000000000053,-1.4256631022427253,-8.015267175572516,2023-10-31,18.300004136124375,BEARISH_CONFIRMED,-0.07105719237434993,-0.2954939341421142,-0.205372616984402
00357,2023-11-17,2023-11-17,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-1.4849999999999994,-0.8238689477763519,-25.849639546858917,2023-10-31,52.56954039615684,BEARISH_CONFIRMED,-0.0432835820895523,0.17910447761194037,0.32686567164179103
00788,2023-11-24,2023-11-24,2023-11-14,STRUCTURAL_DECLINE,C→,F→,P↓,0.07500000000000284,-0.3802602833524941,-16.393442622950825,2023-10-31,38.224969856904536,BEARISH_CONFIRMED,0.0,0.2827380952380951,0.22470238095238115
00371,2023-11-24,2023-11-24,2023-11-14,STRUCTURAL_BULLISH,C↑,F↓,P↓,0.6880000000000024,-0.8014328790159309,-5.797101449275354,2023-10-31,58.487656654171616,BULLISH_STABLE,-0.032786885245901676,0.2622950819672132,0.6885245901639345
00357,2023-11-24,2023-11-24,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-1.4849999999999994,-0.8238689477763519,-25.849639546858917,2023-10-31,52.56954039615684,BEARISH_CONFIRMED,-0.0910326086956521,0.06793478260869557,0.24864130434782594
00354,2023-11-24,2023-11-24,2023-11-14,STRUCTURAL_DECLINE,C↓,F↑,P↑,-0.8449999999999989,1.4572686094022453,13.684210526315788,2023-10-31,31.43736832311984,BEARISH_CONFIRMED,-0.1118110236220472,-0.2236220472440945,-0.34960629921259845
02202,2023-11-24,2023-11-24,2023-11-14,STRUCTURAL_DECLINE,C↑,F↓,P↓,0.875,-1.5051911898942356,-11.656441717791399,2023-10-31,9.880591157969775,BEARISH_CONFIRMED,-0.19421965317919077,-0.24161849710982664,-0.2797687861271676
01177,2023-11-24,2023-11-24,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-0.5970000000000013,-1.7255653812674758,-18.181818181818187,2023-10-31,23.783004722096734,BEARISH_CONFIRMED,-0.16806722689075626,-0.17647058823529405,-0.25210084033613445
01093,2023-11-24,2023-11-24,2023-11-14,STRUCTURAL_DECLINE,C↓,F→,P↓,-1.7410000000000068,0.3829827177390572,-15.551839464882955,2023-10-31,10.280913141418374,BEARISH_CONFIRMED,-0.012779552715655007,-0.10063897763578278,-0.0894568690095846
03800,2023-11-24,2023-11-24,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-2.644999999999996,-0.6368469501275426,-19.33701657458564,2023-10-31,32.4786100167576,BEARISH_CONFIRMED,-0.025862068965517238,-0.08620689655172398,0.19827586206896552
00268,2023-11-24,2023-11-24,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-3.1410000000000053,-1.4256631022427253,-8.015267175572516,2023-10-31,18.300004136124375,BEARISH_CONFIRMED,-0.08952702702702708,-0.31841216216216217,-0.30743243243243246
00020,2023-11-24,2023-11-24,2023-11-14,STRUCTURAL_BULLISH,C↓,F→,P↓,-4.318999999999999,-0.307895766825483,-30.917874396135257,2023-10-31,33.37058894987607,BULLISH_STABLE,-0.26027397260273966,-0.3630136986301369,-0.04109589041095896
01951,2023-11-24,2023-11-24,2023-11-14,STRUCTURAL_DECLINE,C→,F↓,P↓,0.01899999999999835,-0.6229094673200279,-9.9009900990099,2023-10-31,32.84876398925584,BEARISH_CONFIRMED,-0.18421052631578938,-0.3710526315789473,-0.1763157894736842
03033,2023-11-24,2023-11-24,,,,,,,,,2023-10-31,,DATA_INSUFFICIENT,-0.11898734177215198,-0.1544303797468355,-0.055696202531645644
00700,2023-11-24,2023-11-24,2023-11-14,STRUCTURAL_DECLINE,C→,F↓,P↓,0.1670000000000016,-2.005935918606995,-7.977386934673358,2023-10-31,51.240174664867595,BEARISH_CONFIRMED,-0.1532467532467532,-0.09870129870129862,0.19220779220779227
06060,2023-11-24,2023-11-24,2023-11-14,STRUCTURAL_DECLINE,C→,F↓,P↑,0.40100000000001046,-1.4768726953838691,8.450704225352123,2023-10-31,63.65127549591532,BEARISH_CONFIRMED,-0.17450980392156856,-0.35196078431372546,-0.32647058823529407
02611,2023-11-24,2023-11-24,2023-11-14,STRUCTURAL_ACCUMULATION,C→,F↓,P↓,0.12599999999999056,-1.2749408579179171,-5.699481865284972,2023-10-31,63.33949542361495,BULLISH_STABLE,-0.07470511140235914,0.002621231979030192,-0.07339449541284404
00788,2023-12-01,2023-12-01,2023-11-14,STRUCTURAL_DECLINE,C→,F→,P↓,0.07500000000000284,-0.3802602833524941,-16.393442622950825,2023-11-30,22.483528986451994,BEARISH_CONFIRMED,0.0,0.19061583577712593,0.20674486803519065
02611,2023-12-01,2023-12-01,2023-11-14,STRUCTURAL_ACCUMULATION,C→,F↓,P↓,0.12599999999999056,-1.2749408579179171,-5.699481865284972,2023-11-30,76.11892592351727,BULLISH_STABLE,-0.03302509907529727,-0.006605019815059565,-0.09775429326287977
00268,2023-12-01,2023-12-01,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-3.1410000000000053,-1.4256631022427253,-8.015267175572516,2023-11-30,12.34781721003693,BEARISH_CONFIRMED,0.047882136279926435,-0.23020257826887658,-0.26335174953959484
00700,2023-12-01,2023-12-01,2023-11-14,STRUCTURAL_DECLINE,C→,F↓,P↓,0.1670000000000016,-2.005935918606995,-7.977386934673358,2023-11-30,49.01599444576594,BEARISH_CONFIRMED,-0.0830608240680184,-0.1360366252452584,0.14453891432308685
02202,2023-12-01,2023-12-01,2023-11-14,STRUCTURAL_DECLINE,C↑,F↓,P↓,0.875,-1.5051911898942356,-11.656441717791399,2023-11-30,7.675586445122882,BEARISH_CONFIRMED,-0.07790549169859518,-0.2298850574712643,-0.31417624521072796
03033,2023-12-01,2023-12-01,,,,,,,,,2023-11-30,,DATA_INSUFFICIENT,-0.016000000000000014,-0.09066666666666667,-0.03733333333333333
01177,2023-12-01,2023-12-01,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-0.5970000000000013,-1.7255653812674758,-18.181818181818187,2023-11-30,11.719933201611724,BEARISH_CONFIRMED,-0.07365439093484416,-0.17563739376770526,-0.2521246458923512
06060,2023-12-01,2023-12-01,2023-11-14,STRUCTURAL_DECLINE,C→,F↓,P↑,0.40100000000001046,-1.4768726953838691,8.450704225352123,2023-11-30,59.211137718870766,BEARISH_CONFIRMED,-0.10080645161290325,-0.376008064516129,-0.3296370967741935
01951,2023-12-01,2023-12-01,2023-11-14,STRUCTURAL_DECLINE,C→,F↓,P↓,0.01899999999999835,-0.6229094673200279,-9.9009900990099,2023-11-30,30.92358271066194,BEARISH_CONFIRMED,-0.09217877094972071,-0.35474860335195535,-0.15083798882681565
00354,2023-12-01,2023-12-01,2023-11-14,STRUCTURAL_DECLINE,C↓,F↑,P↑,-0.8449999999999989,1.4572686094022453,13.684210526315788,2023-11-30,9.197836135483964,BEARISH_CONFIRMED,-0.0992248062015505,-0.21705426356589153,-0.39379844961240307
00020,2023-12-01,2023-12-01,2023-11-14,STRUCTURAL_BULLISH,C↓,F→,P↓,-4.318999999999999,-0.307895766825483,-30.917874396135257,2023-11-30,24.263980082909242,BULLISH_STABLE,-0.1594202898550725,-0.35507246376811585,-0.04347826086956508
03800,2023-12-01,2023-12-01,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-2.644999999999996,-0.6368469501275426,-19.33701657458564,2023-11-30,23.79143573304711,BEARISH_CONFIRMED,0.14814814814814814,0.0092592592592593,0.35185185185185164
00357,2023-12-01,2023-12-01,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-1.4849999999999994,-0.8238689477763519,-25.849639546858917,2023-11-30,56.04755754496412,BEARISH_CONFIRMED,-0.0028776978417266452,0.05323741007194238,0.4100719424460433
00371,2023-12-01,2023-12-01,2023-11-14,STRUCTURAL_BULLISH,C↑,F↓,P↓,0.6880000000000024,-0.8014328790159309,-5.797101449275354,2023-11-30,61.77182189763498,BULLISH_WARNING,0.13675213675213693,0.23931623931623935,0.7777777777777779
01093,2023-12-01,2023-12-01,2023-11-14,STRUCTURAL_DECLINE,C↓,F→,P↓,-1.7410000000000068,0.3829827177390572,-15.551839464882955,2023-11-30,14.371204884754114,BEARISH_CONFIRMED,0.015455950540958385,-0.16383307573415762,-0.06027820710973719
00357,2023-12-08,2023-12-08,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-1.4849999999999994,-0.8238689477763519,-25.849639546858917,2023-11-30,56.04755754496412,BEARISH_CONFIRMED,-0.022187004754358086,0.09350237717908105,0.3866877971473852
03033,2023-12-08,2023-12-08,,,,,,,,,2023-11-30,,DATA_INSUFFICIENT,-0.030219780219780334,-0.09065934065934067,0.016483516483516425
01951,2023-12-08,2023-12-08,2023-11-14,STRUCTURAL_DECLINE,C→,F↓,P↓,0.01899999999999835,-0.6229094673200279,-9.9009900990099,2023-11-30,30.92358271066194,BEARISH_CONFIRMED,-0.14626865671641798,-0.30746268656716425,-0.08059701492537319
00020,2023-12-08,2023-12-08,2023-11-14,STRUCTURAL_BULLISH,C↓,F→,P↓,-4.318999999999999,-0.307895766825483,-30.917874396135257,2023-11-30,24.263980082909242,BULLISH_WARNING,-0.15503875968992242,-0.33333333333333337,0.12403100775193798
02611,2023-12-08,2023-12-08,2023-11-14,STRUCTURAL_ACCUMULATION,C→,F↓,P↓,0.12599999999999056,-1.2749408579179171,-5.699481865284972,2023-11-30,76.11892592351727,BULLISH_STABLE,-0.001367989056087482,0.04651162790697683,-0.0601915184678522
00371,2023-12-08,2023-12-08,2023-11-14,STRUCTURAL_BULLISH,C↑,F↓,P↓,0.6880000000000024,-0.8014328790159309,-5.797101449275354,2023-11-30,61.77182189763498,BULLISH_WARNING,0.3545454545454545,0.34545454545454524,1.1545454545454543
01093,2023-12-08,2023-12-08,2023-11-14,STRUCTURAL_DECLINE,C↓,F→,P↓,-1.7410000000000068,0.3829827177390572,-15.551839464882955,2023-11-30,14.371204884754114,BEARISH_CONFIRMED,0.09090909090909083,-0.11447811447811462,0.0892255892255891
02202,2023-12-08,2023-12-08,2023-11-14,STRUCTURAL_DECLINE,C↑,F↓,P↓,0.875,-1.5051911898942356,-11.656441717791399,2023-11-30,7.675586445122882,BEARISH_CONFIRMED,-0.04795486600846255,-0.22143864598025398,-0.20310296191819455
00354,2023-12-08,2023-12-08,2023-11-14,STRUCTURAL_DECLINE,C↓,F↑,P↑,-0.8449999999999989,1.4572686094022453,13.684210526315788,2023-11-30,9.197836135483964,BEARISH_CONFIRMED,-0.06118881118881114,-0.16083916083916083,-0.30419580419580416
06060,2023-12-08,2023-12-08,2023-11-14,STRUCTURAL_DECLINE,C→,F↓,P↑,0.40100000000001046,-1.4768726953838691,8.450704225352123,2023-11-30,59.211137718870766,BEARISH_CONFIRMED,-0.09937238493723854,-0.38075313807531386,-0.32217573221757323
01177,2023-12-08,2023-12-08,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-0.5970000000000013,-1.7255653812674758,-18.181818181818187,2023-11-30,11.719933201611724,BEARISH_CONFIRMED,-0.018927444794952675,-0.1482649842271293,-0.16403785488958988
00788,2023-12-08,2023-12-08,2023-11-14,STRUCTURAL_DECLINE,C→,F→,P↓,0.07500000000000284,-0.3802602833524941,-16.393442622950825,2023-11-30,22.483528986451994,BEARISH_CONFIRMED,-0.014880952380952328,0.2232142857142858,0.32886904761904767
00700,2023-12-08,2023-12-08,2023-11-14,STRUCTURAL_DECLINE,C→,F↓,P↓,0.1670000000000016,-2.005935918606995,-7.977386934673358,2023-11-30,49.01599444576594,BEARISH_CONFIRMED,-0.04582763337893292,-0.121751025991792,0.24829001367989068
03800,2023-12-08,2023-12-08,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-2.644999999999996,-0.6368469501275426,-19.33701657458564,2023-11-30,23.79143573304711,BEARISH_CONFIRMED,0.01834862385321112,0.11926605504587151,0.2844036697247705
00268,2023-12-08,2023-12-08,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-3.1410000000000053,-1.4256631022427253,-8.015267175572516,2023-11-30,12.34781721003693,BEARISH_CONFIRMED,0.0038535645472059787,-0.20038535645472055,-0.23699421965317924
00354,2023-12-15,2023-12-15,2023-11-14,STRUCTURAL_DECLINE,C↓,F↑,P↑,-0.8449999999999989,1.4572686094022453,13.684210526315788,2023-11-30,9.197836135483964,BEARISH_CONFIRMED,-0.19741100323624594,-0.1747572815533981,-0.2977346278317152
01177,2023-12-15,2023-12-15,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-0.5970000000000013,-1.7255653812674758,-18.181818181818187,2023-11-30,11.719933201611724,BEARISH_CONFIRMED,-0.07645259938837923,-0.06422018348623848,-0.20795107033639149
03033,2023-12-15,2023-12-15,,,,,,,,,2023-11-30,,DATA_INSUFFICIENT,-0.0835579514824798,-0.061994609164420456,-0.016172506738544534
00371,2023-12-15,2023-12-15,2023-11-14,STRUCTURAL_BULLISH,C↑,F↓,P↓,0.6880000000000024,-0.8014328790159309,-5.797101449275354,2023-11-30,61.77182189763498,BULLISH_STABLE,0.4017094017094016,0.32478632478632496,0.8717948717948718
00020,2023-12-15,2023-12-15,2023-11-14,STRUCTURAL_BULLISH,C↓,F→,P↓,-4.318999999999999,-0.307895766825483,-30.917874396135257,2023-11-30,24.263980082909242,BULLISH_STABLE,-0.16666666666666663,-0.33333333333333337,0.0714285714285714
01093,2023-12-15,2023-12-15,2023-11-14,STRUCTURAL_DECLINE,C↓,F→,P↓,-1.7410000000000068,0.3829827177390572,-15.551839464882955,2023-11-30,14.371204884754114,BEARISH_CONFIRMED,-0.08018867924528317,-0.055031446540880546,-0.014150943396226578
00700,2023-12-15,2023-12-15,2023-11-14,STRUCTURAL_DECLINE,C→,F↓,P↓,0.1670000000000016,-2.005935918606995,-7.977386934673358,2023-11-30,49.01599444576594,BEARISH_CONFIRMED,-0.08632138114209831,-0.10159362549800788,0.22841965471447545
02202,2023-12-15,2023-12-15,2023-11-14,STRUCTURAL_DECLINE,C↑,F↓,P↓,0.875,-1.5051911898942356,-11.656441717791399,2023-11-30,7.675586445122882,BEARISH_CONFIRMED,-0.12890094979647215,-0.20352781546811394,-0.28086838534599734
01951,2023-12-15,2023-12-15,2023-11-14,STRUCTURAL_DECLINE,C→,F↓,P↓,0.01899999999999835,-0.6229094673200279,-9.9009900990099,2023-11-30,30.92358271066194,BEARISH_CONFIRMED,-0.18181818181818177,-0.26363636363636356,-0.08787878787878789
02611,2023-12-15,2023-12-15,2023-11-14,STRUCTURAL_ACCUMULATION,C→,F↓,P↓,0.12599999999999056,-1.2749408579179171,-5.699481865284972,2023-11-30,76.11892592351727,BULLISH_STABLE,0.03064066852367686,0.029247910863509752,-0.012534818941504211
00268,2023-12-15,2023-12-15,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-3.1410000000000053,-1.4256631022427253,-8.015267175572516,2023-11-30,12.34781721003693,BEARISH_CONFIRMED,0.005597014925373012,-0.14645522388059706,-0.2350746268656717
00357,2023-12-15,2023-12-15,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-1.4849999999999994,-0.8238689477763519,-25.849639546858917,2023-11-30,56.04755754496412,BEARISH_CONFIRMED,-0.03900156006240252,0.13572542901716078,0.35101404056162244
06060,2023-12-15,2023-12-15,2023-11-14,STRUCTURAL_DECLINE,C→,F↓,P↑,0.40100000000001046,-1.4768726953838691,8.450704225352123,2023-11-30,59.211137718870766,BEARISH_CONFIRMED,-0.14375655823714584,-0.36306400839454345,-0.2507869884575026
03800,2023-12-15,2023-12-15,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-2.644999999999996,-0.6368469501275426,-19.33701657458564,2023-11-30,23.79143573304711,BEARISH_CONFIRMED,0.027272727272727115,0.17272727272727262,0.23636363636363633
00788,2023-12-15,2023-12-15,2023-11-14,STRUCTURAL_DECLINE,C→,F→,P↓,0.07500000000000284,-0.3802602833524941,-16.393442622950825,2023-11-30,22.483528986451994,BEARISH_CONFIRMED,-0.056980056980056926,0.14245014245014254,0.3290598290598292
03800,2023-12-22,2023-12-22,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-2.644999999999996,-0.6368469501275426,-19.33701657458564,2023-11-30,23.79143573304711,BEARISH_CONFIRMED,-0.05309734513274322,0.22123893805309747,0.10619469026548689
00357,2023-12-22,2023-12-22,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-1.4849999999999994,-0.8238689477763519,-25.849639546858917,2023-11-30,56.04755754496412,BEARISH_CONFIRMED,-0.1584454409566518,0.06726457399103136,0.17488789237668168
02202,2023-12-22,2023-12-22,2023-11-14,STRUCTURAL_DECLINE,C↑,F↓,P↓,0.875,-1.5051911898942356,-11.656441717791399,2023-11-30,7.675586445122882,BEARISH_CONFIRMED,-0.14634146341463405,-0.22812051649928267,-0.2941176470588235
00354,2023-12-22,2023-12-22,2023-11-14,STRUCTURAL_DECLINE,C↓,F↑,P↑,-0.8449999999999989,1.4572686094022453,13.684210526315788,2023-11-30,9.197836135483964,BEARISH_CONFIRMED,-0.10815602836879423,-0.15248226950354604,-0.2978723404255319
00020,2023-12-22,2023-12-22,2023-11-14,STRUCTURAL_BULLISH,C↓,F→,P↓,-4.318999999999999,-0.307895766825483,-30.917874396135257,2023-11-30,24.263980082909242,BULLISH_WARNING,-0.17592592592592593,-0.2592592592592593,0.2592592592592593
06060,2023-12-22,2023-12-22,2023-11-14,STRUCTURAL_DECLINE,C→,F↓,P↑,0.40100000000001046,-1.4768726953838691,8.450704225352123,2023-11-30,59.211137718870766,BEARISH_CONFIRMED,-0.16389548693586697,-0.2779097387173397,-0.13657957244655583
01093,2023-12-22,2023-12-22,2023-11-14,STRUCTURAL_DECLINE,C↓,F→,P↓,-1.7410000000000068,0.3829827177390572,-15.551839464882955,2023-11-30,14.371204884754114,BEARISH_CONFIRMED,-0.15533980582524276,-0.07119741100323618,-0.06310679611650483
01177,2023-12-22,2023-12-22,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-0.5970000000000013,-1.7255653812674758,-18.181818181818187,2023-11-30,11.719933201611724,BEARISH_CONFIRMED,-0.08080808080808088,-0.04040404040404044,-0.18181818181818177
00788,2023-12-22,2023-12-22,2023-11-14,STRUCTURAL_DECLINE,C→,F→,P↓,0.07500000000000284,-0.3802602833524941,-16.393442622950825,2023-11-30,22.483528986451994,BEARISH_CONFIRMED,-0.07440476190476186,0.16369047619047628,0.34375
00268,2023-12-22,2023-12-22,2023-11-14,STRUCTURAL_DECLINE,C↓,F↓,P↓,-3.1410000000000053,-1.4256631022427253,-8.015267175572516,2023-11-30,12.34781721003693,BEARISH_CONFIRMED,-0.12523191094619668,-0.1280148423005565,-0.30705009276437845
02611,2023-12-22,2023-12-22,2023-11-14,STRUCTURAL_ACCUMULATION,C→,F↓,P↓,0.12599999999999056,-1.2749408579179171,-5.699481865284972,2023-11-30,76.11892592351727,BULLISH_STABLE,-0.0028328611898016387,0.05240793201133154,-0.021246458923512623
00700,2023-12-22,2023-12-22,2023-11-14,STRUCTURAL_DECLINE,C→,F↓,P↓,0.1670000000000016,-2.005935918606995,-7.977386934673358,2023-11-30,49.01599444576594,BEARISH_CONFIRMED,-0.010736196319018454,0.05674846625766872,0.42484662576687127
03033,2023-12-22,2023-12-22,,,,,,,,,2023-11-30,,DATA_INSUFFICIENT,-0.11781609195402298,-0.025862068965517238,0.04597701149425282
00371,2023-12-22,2023-12-22,2023-11-14,STRUCTURAL_BULLISH,C↑,F↓,P↓,0.6880000000000024,-0.8014328790159309,-5.797101449275354,2023-11-30,61.77182189763498,BULLISH_STABLE,0.17796610169491522,0.3305084745762714,0.7796610169491527
01951,2023-12-22,2023-12-22,2023-11-14,STRUCTURAL_DECLINE,C→,F↓,P↓,0.01899999999999835,-0.6229094673200279,-9.9009900990099,2023-11-30,30.92358271066194,BEARISH_CONFIRMED,-0.2387096774193549,-0.23548387096774193,-0.08064516129032262
00020,2023-12-29,2023-12-29,2023-11-14,STRUCTURAL_BULLISH,C↓,F→,P↓,-4.318999999999999,-0.307895766825483,-30.917874396135257,2023-11-30,24.263980082909242,BULLISH_STABLE,-0.25,-0.38793103448275856,0.13793103448275867
01951,2023-12-29,2023-12-29,2023-11-14,STRUCTURAL_DECLINE,C→,F↓,P↓,0.01899999999999835,-0.6229094673200279,-9.9009900990099,2023-11-30,30.92358271066194,BEARISH_CONFIRMED,-0.3107692307692307,-0.283076923076923,-0.15692307692307683
00700,2023-12-29,2023-12-29,2023-11-14,STRUCTURAL_DECLINE,C→,F↓,P↓,0.1670000000000016,-2.005935918606995,-7.977386934673358,2023-11-30,49.01599444576594,BEARISH_CONFIRMED,-0.03851640513552057,0.0363766048502141,0.2931526390870187
